año_mes;provincia_zona;genero;rubro;Cantidad;remuneracion_Med;remuneracion_prom
43497;Jujuy;Masculino;Litio-Produccion;551;42741,03;63913,01
43497;Mendoza;Femenino;Litio-Produccion;11;29325;34162,41
43497;Mendoza;Masculino;Litio-Produccion;45;52222;95388,18
43497;Salta;Femenino;Litio-exploración y financiación;41;54704,49;70353,97
43497;Salta;Femenino;Litio-Produccion;27;72567,28;82342,69
43497;Salta;Masculino;Litio-exploración y financiación;192;44798,65;83282,45
43497;Salta;Masculino;Litio-Produccion;93;95508,81;139989,99
43525;CABA;Femenino;Litio-exploración y financiación;6;78390;257630,02
43525;CABA;Masculino;Litio-exploración y financiación;12;145922,28;363912,76
43525;CABA;Masculino;Litio-Produccion;1;40992;40992
43525;Catamarca;Femenino;Litio-exploración y financiación;7;63433,89;95469,13
43525;Catamarca;Femenino;Litio-Produccion;47;88633,96;129809,91
43525;Catamarca;Masculino;Litio-exploración y financiación;17;56385,53;259836,29
43525;Catamarca;Masculino;Litio-Produccion;249;88830,61;140548,24
43525;Jujuy;Femenino;Litio-Produccion;125;48325,33;64354,85
43525;Jujuy;Masculino;Litio-Produccion;562;47254,47;73225,91
43525;Mendoza;Femenino;Litio-Produccion;11;32800;38987,58
43525;Mendoza;Masculino;Litio-Produccion;45;50000;79393,43
43525;Salta;Femenino;Litio-exploración y financiación;44;47442,11;66593,97
43525;Salta;Femenino;Litio-Produccion;28;160585,29;204346
43525;Salta;Masculino;Litio-exploración y financiación;204;46274,38;148956,62
43525;Salta;Masculino;Litio-Produccion;92;134872,66;329329,95
43556;CABA;Femenino;Litio-exploración y financiación;7;58687,2;209370,58
43556;CABA;Masculino;Litio-exploración y financiación;13;146718;316622
43556;CABA;Masculino;Litio-Produccion;2;147775;147775
43556;Catamarca;Femenino;Litio-exploración y financiación;6;83082,58;190961,86
43556;Catamarca;Femenino;Litio-Produccion;44;55798,77;69232,11
43556;Catamarca;Masculino;Litio-exploración y financiación;16;62708,22;248932,9
43556;Catamarca;Masculino;Litio-Produccion;247;80349,99;87894,26
43556;Jujuy;Femenino;Litio-Produccion;128;51235,08;75417,43
43556;Jujuy;Masculino;Litio-Produccion;590;47170,9;80474,84
43556;Mendoza;Femenino;Litio-Produccion;11;30000;39137,88
43556;Mendoza;Masculino;Litio-Produccion;46;50000;79253,74
43556;Salta;Femenino;Litio-exploración y financiación;44;47200;106174,77
43556;Salta;Femenino;Litio-Produccion;28;68275,27;79989,12
43556;Salta;Masculino;Litio-exploración y financiación;207;46320,15;117589,39
43556;Salta;Masculino;Litio-Produccion;90;92003,19;135257,66
43586;CABA;Femenino;Litio-exploración y financiación;8;89364,6;258402,39
43586;CABA;Masculino;Litio-exploración y financiación;18;235297,6;323505,35
43586;CABA;Masculino;Litio-Produccion;1;1149250,11;1149250,11
43586;Catamarca;Femenino;Litio-exploración y financiación;5;80349,39;79239,29
43586;Catamarca;Femenino;Litio-Produccion;49;53033,28;62603,09
43586;Catamarca;Masculino;Litio-exploración y financiación;14;63488,37;239622,32
43586;Catamarca;Masculino;Litio-Produccion;261;74441,08;82915,32
43586;Jujuy;Femenino;Litio-Produccion;127;49920;68608,45
43586;Jujuy;Masculino;Litio-Produccion;604;57367,78;74951,38
43586;Mendoza;Femenino;Litio-Produccion;11;30000;38604,55
43586;Mendoza;Masculino;Litio-Produccion;47;50000;83261,93
43586;Salta;Femenino;Litio-exploración y financiación;44;59687,1;101226,19
43586;Salta;Femenino;Litio-Produccion;30;63680,02;77277,98
43586;Salta;Masculino;Litio-exploración y financiación;217;125042,3;294508,57
43586;Salta;Masculino;Litio-Produccion;101;76191,94;124176,28
43617;CABA;Femenino;Litio-exploración y financiación;8;82112,88;230428,23
43617;CABA;Masculino;Litio-exploración y financiación;14;245061,24;427473,7
43617;CABA;Masculino;Litio-Produccion;1;382244,68;382244,68
43617;Catamarca;Femenino;Litio-exploración y financiación;5;120524,09;119575,06
43617;Catamarca;Femenino;Litio-Produccion;50;85494,53;105788,59
43617;Catamarca;Masculino;Litio-exploración y financiación;14;115957,35;328142,51
43617;Catamarca;Masculino;Litio-Produccion;263;141080,09;146483,56
43617;Jujuy;Femenino;Litio-Produccion;133;69013,82;95109,11
43617;Jujuy;Masculino;Litio-Produccion;619;71513,51;102749,6
43617;Mendoza;Femenino;Litio-Produccion;11;57750;88015,87
43617;Mendoza;Masculino;Litio-Produccion;48;86250;149740,82
43617;Salta;Femenino;Litio-exploración y financiación;42;101131,66;248407,53
43617;Salta;Femenino;Litio-Produccion;30;118595,24;133299,67
43617;Salta;Masculino;Litio-exploración y financiación;164;102220;238511,41
43617;Salta;Masculino;Litio-Produccion;108;114406,88;193073,95
43647;CABA;Femenino;Litio-exploración y financiación;10;75448,77;253390,32
43647;CABA;Masculino;Litio-exploración y financiación;17;233459,5;562608,67
43647;CABA;Masculino;Litio-Produccion;1;297520,33;297520,33
43647;Catamarca;Femenino;Litio-exploración y financiación;5;90660,76;95384,68
43647;Catamarca;Femenino;Litio-Produccion;52;51893,23;123149,18
43647;Catamarca;Masculino;Litio-exploración y financiación;10;85916,79;179493,41
43647;Catamarca;Masculino;Litio-Produccion;266;78020,16;101049,61
43647;Jujuy;Femenino;Litio-Produccion;134;55554,72;74797,41
43647;Jujuy;Masculino;Litio-Produccion;618;57017,46;85299,18
43647;Mendoza;Femenino;Litio-Produccion;10;38500;43764,8
43647;Mendoza;Masculino;Litio-Produccion;45;57500;88850,93
43647;Neuquen;Femenino;Litio-exploración y financiación;1;30299,81;30299,81
43647;Neuquen;Masculino;Litio-exploración y financiación;1;66265,07;66265,07
43647;Salta;Femenino;Litio-exploración y financiación;37;60000;123707,06
43647;Salta;Femenino;Litio-Produccion;30;66150,21;78881,23
43647;Salta;Masculino;Litio-exploración y financiación;149;74698,8;201403,83
43647;Salta;Masculino;Litio-Produccion;108;69566,99;331231,22
43678;CABA;Femenino;Litio-exploración y financiación;10;61812,5;177966,43
43678;CABA;Masculino;Litio-exploración y financiación;17;205154,66;372206,08
43678;CABA;Masculino;Litio-Produccion;1;333222,77;333222,77
43678;Catamarca;Femenino;Litio-exploración y financiación;5;86375,59;87104,41
43678;Catamarca;Femenino;Litio-Produccion;52;121827,64;137710,78
43678;Catamarca;Masculino;Litio-exploración y financiación;10;75861,9;197729,23
43678;Catamarca;Masculino;Litio-Produccion;267;190851,63;198780,29
43678;Jujuy;Femenino;Litio-Produccion;133;54960,54;81310,7
43678;Jujuy;Masculino;Litio-Produccion;613;57018,93;89144,38
43678;Mendoza;Femenino;Litio-Produccion;10;38500;43764,8
43678;Mendoza;Masculino;Litio-Produccion;45;56350;94114,67
43678;Salta;Femenino;Litio-exploración y financiación;34;56963,85;98889,99
43678;Salta;Femenino;Litio-Produccion;39;115700,17;150347,99
43678;Salta;Masculino;Litio-exploración y financiación;146;80907,57;192732,58
43678;Salta;Masculino;Litio-Produccion;112;126361,45;219185,76
43678;San Juan;Masculino;Litio-exploración y financiación;1;66265,07;66265,07
43709;CABA;Femenino;Litio-exploración y financiación;10;64367,25;219253,83
43709;CABA;Femenino;Litio-Produccion;1;28166,67;28166,67
43709;CABA;Masculino;Litio-exploración y financiación;16;199509,48;499932,06
43709;CABA;Masculino;Litio-Produccion;1;331016;331016
43709;Catamarca;Femenino;Litio-exploración y financiación;5;86375,59;87104,41
43709;Catamarca;Femenino;Litio-Produccion;52;68037,94;79932,94
43709;Catamarca;Masculino;Litio-exploración y financiación;10;75861,9;198498,48
43709;Catamarca;Masculino;Litio-Produccion;269;100443,99;106431,82
43709;Jujuy;Femenino;Litio-Produccion;131;100000;133087,66
43709;Jujuy;Masculino;Litio-Produccion;618;116870,12;145780,13
43709;Mendoza;Femenino;Litio-Produccion;10;42680;49683,53
43709;Mendoza;Masculino;Litio-Produccion;44;106848;133817,62
43709;Salta;Femenino;Litio-exploración y financiación;35;60700;107231,63
43709;Salta;Femenino;Litio-Produccion;40;72875,83;99565,89
43709;Salta;Masculino;Litio-exploración y financiación;151;80625;197691,16
43709;Salta;Masculino;Litio-Produccion;113;78159,49;145514,1
43709;San Juan;Femenino;Litio-exploración y financiación;1;32500;32500
43709;San Juan;Masculino;Litio-exploración y financiación;1;95615,45;95615,45
43739;CABA;Femenino;Litio-exploración y financiación;10;78688,58;242792,84
43739;CABA;Femenino;Litio-Produccion;1;65433,33;65433,33
43739;CABA;Masculino;Litio-exploración y financiación;16;256037,22;489789,61
43739;CABA;Masculino;Litio-Produccion;1;333222,77;333222,77
43739;Catamarca;Femenino;Litio-exploración y financiación;5;106664,07;108535,31
43739;Catamarca;Femenino;Litio-Produccion;54;87346,17;102951,27
43739;Catamarca;Masculino;Litio-exploración y financiación;10;94289,45;235560,64
43739;Catamarca;Masculino;Litio-Produccion;269;145901,32;147001,83
43739;Jujuy;Femenino;Litio-Produccion;131;60532;100840,01
43739;Jujuy;Masculino;Litio-Produccion;619;63020,55;99875,82
43739;Mendoza;Femenino;Litio-Produccion;10;45180;53846,96
43739;Mendoza;Masculino;Litio-Produccion;46;69517;110517,36
43739;Salta;Femenino;Litio-exploración y financiación;43;75620;115725,49
43739;Salta;Femenino;Litio-Produccion;39;90856,84;120739,28
43739;Salta;Masculino;Litio-exploración y financiación;160;90391,52;226639,27
43739;Salta;Masculino;Litio-Produccion;112;100790,16;204359,27
43739;San Juan;Femenino;Litio-exploración y financiación;3;5923,95;20640,46
43739;San Juan;Masculino;Litio-exploración y financiación;1;90615,45;90615,45
43770;CABA;Femenino;Litio-exploración y financiación;9;75916,5;276756,21
43770;CABA;Femenino;Litio-Produccion;1;85063,33;85063,33
43770;CABA;Masculino;Litio-exploración y financiación;10;469254,26;750676,8
43770;CABA;Masculino;Litio-Produccion;1;562506,99;562506,99
43770;Catamarca;Femenino;Litio-exploración y financiación;6;98614,26;92080,47
43770;Catamarca;Femenino;Litio-Produccion;55;85014,38;92709,41
43770;Catamarca;Masculino;Litio-exploración y financiación;10;89289,45;222997,66
43770;Catamarca;Masculino;Litio-Produccion;266;130851,44;135513,06
43770;Jujuy;Femenino;Litio-Produccion;133;65995,43;89076,19
43770;Jujuy;Masculino;Litio-Produccion;630;76884,86;107222,38
43770;Mendoza;Femenino;Litio-Produccion;10;47815;57027,5
43770;Mendoza;Masculino;Litio-Produccion;45;73533;96118,33
43770;Neuquen;Masculino;Litio-exploración y financiación;2;280000;280000
43770;Salta;Femenino;Litio-exploración y financiación;48;82998,5;120659,46
43770;Salta;Femenino;Litio-Produccion;38;101439,3;198888,11
43770;Salta;Masculino;Litio-exploración y financiación;179;84337,35;222812,72
43770;Salta;Masculino;Litio-Produccion;114;104706,49;183683,26
43770;San Juan;Femenino;Litio-exploración y financiación;2;27500;27500
43770;San Juan;Masculino;Litio-exploración y financiación;1;90615,45;90615,45
43800;CABA;Femenino;Litio-exploración y financiación;9;124503,06;393358,98
43800;CABA;Femenino;Litio-Produccion;1;91874,26;91874,26
43800;CABA;Masculino;Litio-exploración y financiación;13;417540,75;810004,81
43800;Catamarca;Femenino;Litio-exploración y financiación;5;159612,59;158728,72
43800;Catamarca;Femenino;Litio-Produccion;59;108354,55;126143,97
43800;Catamarca;Masculino;Litio-exploración y financiación;10;138138,82;333780,3
43800;Catamarca;Masculino;Litio-Produccion;271;191480,53;201137,8
43800;Jujuy;Femenino;Litio-Produccion;133;92588,49;130509,82
43800;Jujuy;Masculino;Litio-Produccion;631;104467,65;178320,62
43800;Mendoza;Femenino;Litio-Produccion;10;68218,64;83337,54
43800;Mendoza;Masculino;Litio-Produccion;46;104424,09;137766,72
43800;Salta;Femenino;Litio-exploración y financiación;51;110783,13;165984,13
43800;Salta;Femenino;Litio-Produccion;38;146583,93;195910,3
43800;Salta;Masculino;Litio-exploración y financiación;182;127182,57;244623,43
43800;Salta;Masculino;Litio-Produccion;124;158845,31;278628,76
43800;San Juan;Femenino;Litio-exploración y financiación;1;70992,62;70992,62
43800;San Juan;Masculino;Litio-exploración y financiación;1;135922,69;135922,69
43831;CABA;Femenino;Litio-exploración y financiación;13;79201,19;310272,68
43831;CABA;Femenino;Litio-Produccion;1;66346,67;66346,67
43831;CABA;Masculino;Litio-exploración y financiación;14;359605;992244,49
43831;Catamarca;Femenino;Litio-exploración y financiación;6;116725,28;105774,26
43831;Catamarca;Femenino;Litio-Produccion;61;100077,5;125126,05
43831;Catamarca;Masculino;Litio-exploración y financiación;10;101398,7;258127,22
43831;Catamarca;Masculino;Litio-Produccion;273;211212,15;283693,99
43831;Jujuy;Femenino;Litio-Produccion;133;72162,81;100487,34
43831;Jujuy;Masculino;Litio-Produccion;642;72994,26;106799,72
43831;Mendoza;Femenino;Litio-Produccion;10;49442,4;59982,96
43831;Mendoza;Masculino;Litio-exploración y financiación;1;52426;52426
43831;Mendoza;Masculino;Litio-Produccion;46;73291,5;97039,46
43831;Salta;Femenino;Litio-exploración y financiación;52;87500;145865,53
43831;Salta;Femenino;Litio-Produccion;40;119017,2;149681,37
43831;Salta;Masculino;Litio-exploración y financiación;186;95402,03;215252,45
43831;Salta;Masculino;Litio-Produccion;127;132157,72;231199,45
43831;San Juan;Femenino;Litio-exploración y financiación;1;58000;58000
43831;San Juan;Masculino;Litio-exploración y financiación;1;93615,45;93615,45
43862;CABA;Femenino;Litio-exploración y financiación;13;80201,19;237048,06
43862;CABA;Femenino;Litio-Produccion;1;79800;79800
43862;CABA;Masculino;Litio-exploración y financiación;15;284000;631914,27
43862;Catamarca;Femenino;Litio-exploración y financiación;9;106400;98689,13
43862;Catamarca;Femenino;Litio-Produccion;61;94305,18;120553,95
43862;Catamarca;Masculino;Litio-exploración y financiación;16;88231,36;162959,92
43862;Catamarca;Masculino;Litio-Produccion;274;134910,38;157365,71
43862;Jujuy;Femenino;Litio-Produccion;132;72827,7;104560,32
43862;Jujuy;Masculino;Litio-Produccion;645;73579,22;110183,69
43862;Mendoza;Femenino;Litio-exploración y financiación;1;67333,33;67333,33
43862;Mendoza;Femenino;Litio-Produccion;10;60000;87023,96
43862;Mendoza;Masculino;Litio-exploración y financiación;3;51666,67;50888,89
43862;Mendoza;Masculino;Litio-Produccion;47;161790;182676,75
43862;Rio Negro;Femenino;Litio-exploración y financiación;1;63250,5;63250,5
43862;Rio Negro;Masculino;Litio-exploración y financiación;1;104207,19;104207,19
43862;Salta;Femenino;Litio-exploración y financiación;51;90700;170072,13
43862;Salta;Femenino;Litio-Produccion;41;113016,38;136038,04
43862;Salta;Masculino;Litio-exploración y financiación;200;94297,99;215794,85
43862;Salta;Masculino;Litio-Produccion;129;107933,64;646762,28
43891;CABA;Femenino;Litio-exploración y financiación;13;87128,57;237463,12
43891;CABA;Femenino;Litio-Produccion;1;80325;80325
43891;CABA;Masculino;Litio-exploración y financiación;16;284000;572059,17
43891;Catamarca;Femenino;Litio-exploración y financiación;7;110215;106280,41
43891;Catamarca;Femenino;Litio-Produccion;59;125347,96;153547,88
43891;Catamarca;Masculino;Litio-exploración y financiación;10;102961,1;233334,17
43891;Catamarca;Masculino;Litio-Produccion;273;138608,91;200714,51
43891;Jujuy;Femenino;Litio-Produccion;133;76397,87;108395,92
43891;Jujuy;Masculino;Litio-Produccion;652;77327,34;107937,67
43891;Mendoza;Femenino;Litio-exploración y financiación;1;107051;107051
43891;Mendoza;Femenino;Litio-Produccion;10;53923,5;62418,59
43891;Mendoza;Masculino;Litio-exploración y financiación;5;95379;87304,46
43891;Mendoza;Masculino;Litio-Produccion;47;99999;120087,55
43891;Rio Negro;Masculino;Litio-exploración y financiación;1;104207,19;104207,19
43891;Salta;Femenino;Litio-exploración y financiación;51;91042,77;127800,65
43891;Salta;Femenino;Litio-Produccion;41;168126,68;250061,64
43891;Salta;Masculino;Litio-exploración y financiación;206;96099,18;195454,75
43891;Salta;Masculino;Litio-Produccion;127;154341,3;301546,88
43891;San Juan;Femenino;Litio-exploración y financiación;1;63250,5;63250,5
43922;CABA;Femenino;Litio-exploración y financiación;12;107256,8;349406,95
43922;CABA;Femenino;Litio-Produccion;1;79275;79275
43922;CABA;Masculino;Litio-exploración y financiación;15;285248,81;778736,05
43922;Catamarca;Femenino;Litio-exploración y financiación;7;126764,33;122977,87
43922;Catamarca;Femenino;Litio-Produccion;62;91215,12;98752,61
43922;Catamarca;Masculino;Litio-exploración y financiación;11;135357,13;958327,84
43922;Catamarca;Masculino;Litio-Produccion;273;115149,51;128609,91
43922;Jujuy;Femenino;Litio-Produccion;133;73177,14;107655,82
43922;Jujuy;Masculino;Litio-Produccion;653;73293,25;108629,63
43922;Mendoza;Femenino;Litio-exploración y financiación;1;104000;104000
43922;Mendoza;Femenino;Litio-Produccion;9;55000;62075,89
43922;Mendoza;Masculino;Litio-exploración y financiación;5;94000;94246
43922;Mendoza;Masculino;Litio-Produccion;47;99999;120326,53
43922;Salta;Femenino;Litio-exploración y financiación;51;97902,58;139728,93
43922;Salta;Femenino;Litio-Produccion;41;113016,38;136277,57
43922;Salta;Masculino;Litio-exploración y financiación;206;106000;215813,02
43922;Salta;Masculino;Litio-Produccion;125;101613,63;188228,4
43922;San Juan;Femenino;Litio-exploración y financiación;1;63250,5;63250,5
43922;San Juan;Masculino;Litio-exploración y financiación;1;104207,19;104207,19
43952;CABA;Femenino;Litio-exploración y financiación;13;97657,41;330366,69
43952;CABA;Femenino;Litio-Produccion;1;79800;79800
43952;CABA;Masculino;Litio-exploración y financiación;19;303452,13;602236,25
43952;Catamarca;Femenino;Litio-exploración y financiación;2;72891,56;72891,56
43952;Catamarca;Femenino;Litio-Produccion;58;93368,87;101180,48
43952;Catamarca;Masculino;Litio-exploración y financiación;1;96677,99;96677,99
43952;Catamarca;Masculino;Litio-Produccion;265;114348,47;127706,61
43952;Jujuy;Femenino;Litio-Produccion;131;90459;138126,73
43952;Jujuy;Masculino;Litio-Produccion;655;77589,12;137216,55
43952;Mendoza;Femenino;Litio-exploración y financiación;1;107798,75;107798,75
43952;Mendoza;Femenino;Litio-Produccion;9;55000;62075,89
43952;Mendoza;Masculino;Litio-exploración y financiación;4;67000;79314,29
43952;Mendoza;Masculino;Litio-Produccion;49;99999;116603,78
43952;Salta;Femenino;Litio-exploración y financiación;55;101658,68;113523,41
43952;Salta;Femenino;Litio-Produccion;41;113016,38;137203,18
43952;Salta;Masculino;Litio-exploración y financiación;211;101140,52;195652,39
43952;Salta;Masculino;Litio-Produccion;125;101885,44;197449,36
43952;San Juan;Femenino;Litio-exploración y financiación;1;63250,5;63250,5
43952;San Juan;Masculino;Litio-exploración y financiación;1;104207,19;104207,19
43983;CABA;Femenino;Litio-exploración y financiación;13;146486,12;437514,12
43983;CABA;Femenino;Litio-Produccion;1;118845,98;118845,98
43983;CABA;Masculino;Litio-exploración y financiación;17;464106,3;626534,19
43983;CABA;Masculino;Litio-Produccion;1;614765,02;614765,02
43983;Catamarca;Femenino;Litio-exploración y financiación;2;106698,46;106698,46
43983;Catamarca;Femenino;Litio-Produccion;52;180631,33;196713,21
43983;Catamarca;Masculino;Litio-exploración y financiación;1;145178,24;145178,24
43983;Catamarca;Masculino;Litio-Produccion;259;242336,84;258473,35
43983;Jujuy;Femenino;Litio-Produccion;129;114076,01;160148,25
43983;Jujuy;Masculino;Litio-Produccion;662;113710,76;179125,97
43983;Mendoza;Femenino;Litio-Produccion;9;82500;97905,71
43983;Mendoza;Masculino;Litio-exploración y financiación;4;126666,67;157513,6
43983;Mendoza;Masculino;Litio-Produccion;49;149998,5;182604,28
43983;Salta;Femenino;Litio-exploración y financiación;55;157841,98;180368,74
43983;Salta;Femenino;Litio-Produccion;42;214359,06;246792,15
43983;Salta;Masculino;Litio-exploración y financiación;214;155943,69;288354,86
43983;Salta;Masculino;Litio-Produccion;127;182358,85;317208,41
43983;San Juan;Femenino;Litio-exploración y financiación;1;127980,6;127980,6
43983;San Juan;Masculino;Litio-exploración y financiación;3;156310,79;148503,48
44013;CABA;Femenino;Litio-exploración y financiación;14;120123,3;501103,27
44013;CABA;Femenino;Litio-Produccion;1;79800;79800
44013;CABA;Masculino;Litio-exploración y financiación;18;336838,66;621724,89
44013;CABA;Masculino;Litio-Produccion;2;466133,34;466133,34
44013;Catamarca;Femenino;Litio-exploración y financiación;2;72891,56;72891,56
44013;Catamarca;Femenino;Litio-Produccion;53;93926,7;119580,37
44013;Catamarca;Masculino;Litio-exploración y financiación;1;98943,08;98943,08
44013;Catamarca;Masculino;Litio-Produccion;258;127404,31;140004,39
44013;Jujuy;Femenino;Litio-Produccion;131;83292,18;119284,07
44013;Jujuy;Masculino;Litio-Produccion;660;84534,17;115804,9
44013;Mendoza;Femenino;Litio-Produccion;9;55000;62620,2
44013;Mendoza;Masculino;Litio-exploración y financiación;4;108517,5;119208,75
44013;Mendoza;Masculino;Litio-Produccion;48;97499,5;118675,72
44013;Rio Negro;Masculino;Litio-exploración y financiación;1;308160,5;308160,5
44013;Salta;Femenino;Litio-exploración y financiación;55;137285,46;231153,28
44013;Salta;Femenino;Litio-Produccion;42;133177,08;167168,61
44013;Salta;Masculino;Litio-exploración y financiación;217;121851,94;347987,77
44013;Salta;Masculino;Litio-Produccion;128;111461,44;192335,22
44013;San Juan;Femenino;Litio-exploración y financiación;1;85320,4;85320,4
44013;San Juan;Masculino;Litio-exploración y financiación;3;102600;85805,47
44044;CABA;Femenino;Litio-exploración y financiación;14;208877,99;464168,04
44044;CABA;Femenino;Litio-Produccion;2;50757,54;50757,54
44044;CABA;Masculino;Litio-exploración y financiación;17;326812,24;558309,75
44044;CABA;Masculino;Litio-Produccion;2;463066,66;463066,66
44044;Catamarca;Femenino;Litio-exploración y financiación;2;73289,63;73289,63
44044;Catamarca;Femenino;Litio-Produccion;52;111348,05;127388,48
44044;Catamarca;Masculino;Litio-exploración y financiación;1;106822,49;106822,49
44044;Catamarca;Masculino;Litio-Produccion;259;162948,32;191750,31
44044;Jujuy;Femenino;Litio-Produccion;131;92546;120115,02
44044;Jujuy;Masculino;Litio-Produccion;658;102653,31;126486,47
44044;Mendoza;Femenino;Litio-Produccion;9;55000;62075,89
44044;Mendoza;Masculino;Litio-exploración y financiación;4;85000;98250
44044;Mendoza;Masculino;Litio-Produccion;48;97499,5;118053,5
44044;Salta;Femenino;Litio-exploración y financiación;49;113396;130693,49
44044;Salta;Femenino;Litio-Produccion;39;155026,67;161057,72
44044;Salta;Masculino;Litio-exploración y financiación;199;122620;260440,52
44044;Salta;Masculino;Litio-Produccion;128;116867,87;236292,45
44044;San Juan;Femenino;Litio-exploración y financiación;2;54708,38;54708,38
44044;San Juan;Masculino;Litio-exploración y financiación;4;103403,6;141394,22
44075;CABA;Femenino;Litio-exploración y financiación;14;197025,4;424387,83
44075;CABA;Femenino;Litio-Produccion;1;78750;78750
44075;CABA;Masculino;Litio-exploración y financiación;20;300226,51;514764,05
44075;CABA;Masculino;Litio-Produccion;2;1815215,55;1815215,55
44075;Catamarca;Femenino;Litio-exploración y financiación;2;73397,82;73397,82
44075;Catamarca;Femenino;Litio-Produccion;52;103100,89;113586,16
44075;Catamarca;Masculino;Litio-exploración y financiación;2;97915,85;97915,85
44075;Catamarca;Masculino;Litio-Produccion;256;138634,35;156847,28
44075;Jujuy;Femenino;Litio-Produccion;132;165948,76;320143,58
44075;Jujuy;Masculino;Litio-Produccion;660;172838,34;283618,39
44075;Mendoza;Femenino;Litio-Produccion;9;55000;62075,89
44075;Mendoza;Masculino;Litio-exploración y financiación;4;85000;98250
44075;Mendoza;Masculino;Litio-Produccion;48;164272;179384,4
44075;Rio Negro;Femenino;Litio-exploración y financiación;2;54708,38;54708,38
44075;Rio Negro;Masculino;Litio-exploración y financiación;4;103403,6;142406,74
44075;Salta;Femenino;Litio-exploración y financiación;49;114000;130828
44075;Salta;Femenino;Litio-Produccion;40;169373,58;195391,2
44075;Salta;Masculino;Litio-exploración y financiación;203;114488,36;298680,66
44075;Salta;Masculino;Litio-Produccion;128;117520,11;255789,7
44105;CABA;Femenino;Litio-exploración y financiación;13;116671,07;277139,42
44105;CABA;Femenino;Litio-Produccion;1;79275;79275
44105;CABA;Masculino;Litio-exploración y financiación;18;313263,34;428976,47
44105;CABA;Masculino;Litio-Produccion;3;563733,33;560377,78
44105;Catamarca;Femenino;Litio-exploración y financiación;2;73585,98;73585,98
44105;Catamarca;Femenino;Litio-Produccion;52;107936,44;122798,81
44105;Catamarca;Masculino;Litio-exploración y financiación;2;154545,37;154545,37
44105;Catamarca;Masculino;Litio-Produccion;256;135677,55;155011,97
44105;Jujuy;Femenino;Litio-Produccion;133;87431,09;123583,73
44105;Jujuy;Masculino;Litio-Produccion;659;89754,01;131597,39
44105;Mendoza;Femenino;Litio-Produccion;9;61200;69707,44
44105;Mendoza;Masculino;Litio-exploración y financiación;7;90605;129648,33
44105;Mendoza;Masculino;Litio-Produccion;49;109200;135509,13
44105;Salta;Femenino;Litio-exploración y financiación;50;118956,79;138158,96
44105;Salta;Femenino;Litio-Produccion;39;155026,67;161503,26
44105;Salta;Masculino;Litio-exploración y financiación;206;129955,3;254703,55
44105;Salta;Masculino;Litio-Produccion;125;121973,8;207656,83
44105;San Juan;Femenino;Litio-exploración y financiación;2;54708,38;54708,38
44105;San Juan;Masculino;Litio-exploración y financiación;9;57190,44;96787,26
44136;CABA;Femenino;Litio-exploración y financiación;18;113518,01;204481,84
44136;CABA;Femenino;Litio-Produccion;1;110985;110985
44136;CABA;Masculino;Litio-exploración y financiación;36;169563,97;327621,33
44136;CABA;Masculino;Litio-Produccion;3;732853,33;725471,11
44136;Catamarca;Femenino;Litio-exploración y financiación;2;102269,76;102269,76
44136;Catamarca;Femenino;Litio-Produccion;49;114701,52;126372,61
44136;Catamarca;Masculino;Litio-exploración y financiación;2;145861,6;145861,6
44136;Catamarca;Masculino;Litio-Produccion;251;165856,68;175669,17
44136;Jujuy;Femenino;Litio-Produccion;134;88664,9;110702,09
44136;Jujuy;Masculino;Litio-Produccion;661;97201,71;124172,53
44136;Mendoza;Femenino;Litio-exploración y financiación;1;416500;416500
44136;Mendoza;Femenino;Litio-Produccion;9;61200;69707,44
44136;Mendoza;Masculino;Litio-exploración y financiación;10;87802,5;117687,17
44136;Mendoza;Masculino;Litio-Produccion;49;109200;139178,09
44136;Salta;Femenino;Litio-exploración y financiación;54;135000;281116,92
44136;Salta;Femenino;Litio-Produccion;40;137885,41;169566,26
44136;Salta;Masculino;Litio-exploración y financiación;212;138547,61;324739,29
44136;Salta;Masculino;Litio-Produccion;128;129240,45;314950,25
44166;Buenos Aires;Masculino;Litio-Produccion;1;1939431,25;1939431,25
44166;CABA;Femenino;Litio-exploración y financiación;20;222609,1;512055,59
44166;CABA;Femenino;Litio-Produccion;1;144585;144585
44166;CABA;Masculino;Litio-exploración y financiación;43;195000;607047,27
44166;CABA;Masculino;Litio-Produccion;3;1071000;1073200
44166;Catamarca;Femenino;Litio-exploración y financiación;2;173236,29;173236,29
44166;Catamarca;Femenino;Litio-Produccion;47;182450,84;213398,76
44166;Catamarca;Masculino;Litio-exploración y financiación;2;219106,8;219106,8
44166;Catamarca;Masculino;Litio-Produccion;251;240838,66;308968,36
44166;Jujuy;Femenino;Litio-Produccion;133;154869,97;181586,2
44166;Jujuy;Masculino;Litio-Produccion;665;173965,43;211643,38
44166;Mendoza;Femenino;Litio-exploración y financiación;1;680944,44;680944,44
44166;Mendoza;Femenino;Litio-Produccion;9;104000;154863,08
44166;Mendoza;Masculino;Litio-exploración y financiación;10;133787,09;177943,33
44166;Mendoza;Masculino;Litio-Produccion;48;195593,75;232836,96
44166;Salta;Femenino;Litio-exploración y financiación;53;215715,82;233319,25
44166;Salta;Femenino;Litio-Produccion;42;233044,43;263725,7
44166;Salta;Masculino;Litio-exploración y financiación;203;203070;450384,46
44166;Salta;Masculino;Litio-Produccion;137;180616,27;715623,77
